今年,gam1-nin4,this year,2,4
啱啱,ngaam1-ngaam1,just,2,5
十歲,sap6-seoi3,ten years old,2,1
平時,ping4-si4,usually,2,9
畫畫,waak6-waa2,painting,2,3
星期六,sing1-kei4-luk6,Saturday,2,5
買嘢,maai5-je5,shopping,2,1
點知,dim2-zi1,unexpectedly,2,14
整亂,zing2-lyun6,mess up,2,1
依家,ji1-gaa1,now,2,10
唔理,m4-lei5,don't care,2,3
跌,dit3,fall,2,26
所有,so2-jau5,all,2,4
追,zeoi1,chase,2,6
前面,cin4-min6,in front,2,5
冇得,mou5-dak1,can't,2,3
即刻,zik1-hak1,at once,2,19
停,ting4,stop,2,12
撞,zong6,bump,2,8
老虎,lou5-fu2,tiger,2,6
發嬲,faat3-nau1,get angry,2,2
當,dong3,consider,2,12
清楚,cing1-co2,clear,2,1
開門,hoi1-mun4,door opening,2,7
心諗,sam1-nam2,think,2,13
大件事,daai6-gin6-si6,big trouble,2,1
如果,jyu4-gwo2,if,2,17
識講嘢,sik1-gong2-je5,know how to speak,2,1
(狗仔),Gau2-Zai2,Doggy,2,1
阿爸,aa3-baa4,Dad,2,1
食咗,sik6-zo2,have eaten,2,1
神奇,san4-kei4,miraculous,2,1
嚿,gau6,(measure),2,13
嚇,haak3,shock,2,6
但,daan6,but,2,24
聽唔明,teng1-m4-ming4,cannot understand,2,1
我係,ngo5-hai6,I am,2,3
管家,gun2-gaa1,housekeeper,2,1
管,gun2,manage,2,1
受傷,sau6-soeng1,get injured,2,5
喺呢度,hai2-ni1-dou6,here,2,4
唔畀,m4-bei2,not allow,2,1
(貓仔),Maau1-Zai2,Kitty,2,1
返學校,faan1-hok6-haau6,go to school,2,1
嗯,m4,um,2,2
比賽,bei2-coi3,competition,2,6
嚟緊,lei4-gan2,coming,2,1
畀人鬧,bei2-jan4-naau6,scolded by others,2,1
做嘢,zou6-je5,work,2,4
趕走,gon2-zau2,get away,2,1
係喎,hai6-wo3,"Oh, Right!",2,3
(小魚),Siu2-Jyu2,Little Fish,2,1
(小三),Siu2-Saam1,Little Three,2,1
釣魚,diu3-jyu2,fishing,2,2
日記,jat6-gei3,diary,2,3
眼瞓,ngaan5-fan3,sleepy,2,2
又係,jau6-hai6,again,2,2
撞見,zong6-gin3,meet,2,1
諗住,nam2-zyu6,intend to,2,10
一唔一齊,jat1-m4-jat1-cai4,together or not,2,1
死,sei2,die,2,13
理到,lei5-dou3,care,2,1
轉身,zyun3-san1,turn around,2,5
正,zeng3,great,2,3
游,jau4,swim,2,6
驚咗一驚,geng1-zo2-jat1-geng1,shocked,2,1
捉到,zuk1-dou2,catch,2,3
起上嚟,hei2-soeng5-lai4,(particle),2,1
力,lik6,power,2,2
捉,zuk1,catch,2,8
